gd, mm, dd, itv, volume
4,9,29,5,19
4,9,29,6,5
4,9,29,7,10
4,9,29,8,12
4,9,29,9,8
4,9,29,10,15
4,9,29,11,9
4,9,29,12,16
4,9,29,13,12
4,9,29,14,13
4,9,29,15,11
4,9,29,16,16
4,9,29,17,17
4,9,29,18,23
4,9,29,19,41
4,9,29,20,75
4,9,29,21,100
4,9,29,22,116
4,9,29,23,121
4,9,29,24,149
4,9,29,25,141
4,9,29,26,145
4,9,29,27,128
4,9,29,28,106
4,9,29,29,105
4,9,29,30,126
4,9,29,31,117
4,9,29,32,97
4,9,29,33,95
4,9,29,34,95
4,9,29,35,100
4,9,29,36,88
4,9,29,37,92
4,9,29,38,94
4,9,29,39,101
4,9,29,40,129
4,9,29,41,111
4,9,29,42,125
4,9,29,43,110
4,9,29,44,82
4,9,29,45,85
4,9,29,46,88
4,9,29,47,130
4,9,29,48,108
4,9,29,49,125
4,9,29,50,122
4,9,29,51,105
4,9,29,52,110
4,9,29,53,90
4,9,29,54,42
4,9,29,55,9
4,9,29,56,43
4,9,29,57,68
4,9,29,58,54
4,9,29,59,46
4,9,29,60,49
4,9,29,61,51
4,9,29,62,53
4,9,29,63,65
4,9,29,64,43
4,9,29,65,32
4,9,29,66,26
4,9,29,67,24
4,9,29,68,21
4,9,29,69,27
4,9,29,70,19
4,9,29,71,7
4,9,30,0,31
4,9,30,1,18
4,9,30,2,14
4,9,30,3,21
4,9,30,4,19
4,9,30,5,16
4,9,30,6,10
4,9,30,7,13
4,9,30,8,13
4,9,30,9,12
4,9,30,10,8
4,9,30,11,11
4,9,30,12,10
4,9,30,13,19
4,9,30,14,16
4,9,30,15,9
4,9,30,16,18
4,9,30,17,22
4,9,30,18,23
4,9,30,19,58
4,9,30,20,83
4,9,30,21,118
4,9,30,22,116
4,9,30,23,134
4,9,30,24,148
4,9,30,25,177
4,9,30,26,119
4,9,30,27,179
4,9,30,28,144
4,9,30,29,105
4,9,30,30,147
4,9,30,31,119
4,9,30,32,130
4,9,30,33,117
4,9,30,34,108
4,9,30,35,113
4,9,30,36,121
4,9,30,37,145
4,9,30,38,152
4,9,30,39,155
4,9,30,40,153
4,9,30,41,146
4,9,30,42,162
4,9,30,43,166
4,9,30,44,125
4,9,30,45,143
4,9,30,46,169
4,9,30,47,206
4,9,30,48,233
4,9,30,49,206
4,9,30,50,205
4,9,30,51,216
4,9,30,52,208
4,9,30,53,141
4,9,30,54,152
4,9,30,55,140
4,9,30,56,116
4,9,30,57,91
4,9,30,58,89
4,9,30,59,69
4,9,30,60,81
4,9,30,61,72
4,9,30,62,80
4,9,30,63,95
4,9,30,64,63
4,9,30,65,56
4,9,30,66,72
4,9,30,67,55
4,9,30,68,38
4,9,30,69,36
4,9,30,70,48
4,9,30,71,45
4,10,1,0,62
4,10,1,1,49
4,10,1,2,40
4,10,1,3,47
4,10,1,4,35
4,10,1,5,36
4,10,1,6,26
4,10,1,7,32
4,10,1,8,24
4,10,1,9,24
4,10,1,10,24
4,10,1,11,39
4,10,1,12,25
4,10,1,13,31
4,10,1,14,31
4,10,1,15,49
4,10,1,16,48
4,10,1,17,50
4,10,1,18,55
4,10,1,19,96
4,10,1,20,83
4,10,1,21,94
4,10,1,22,102
4,10,1,23,134
4,10,1,24,107
4,10,1,25,136
4,10,1,26,145
4,10,1,27,165
4,10,1,28,171
4,10,1,29,122
4,10,1,30,147
4,10,1,31,166
4,10,1,32,145
4,10,1,33,133
4,10,1,34,116
4,10,1,35,108
4,10,1,36,101
4,10,1,37,115
4,10,1,38,103
4,10,1,39,116
4,10,1,40,110
4,10,1,41,115
4,10,1,42,114
4,10,1,43,120
4,10,1,44,119
4,10,1,45,131
4,10,1,46,122
4,10,1,47,101
4,10,1,48,107
4,10,1,49,105
4,10,1,50,103
4,10,1,51,72
4,10,1,52,93
4,10,1,53,90
4,10,1,54,89
4,10,1,55,61
4,10,1,56,71
4,10,1,57,62
4,10,1,58,50
4,10,1,59,76
4,10,1,60,63
4,10,1,61,58
4,10,1,62,77
4,10,1,63,61
4,10,1,64,41
4,10,1,65,45
4,10,1,66,39
4,10,1,67,35
4,10,1,68,19
4,10,1,69,35
4,10,1,70,2
4,10,2,71,15
4,10,2,0,15
4,10,2,1,16
4,10,2,2,21
4,10,2,3,21
4,10,2,4,22
4,10,2,5,12
4,10,2,6,13
4,10,2,7,16
4,10,2,8,19
4,10,2,9,24
4,10,2,10,11
4,10,2,11,14
4,10,2,12,10
4,10,2,13,24
4,10,2,14,13
4,10,2,15,16
4,10,2,16,15
4,10,2,17,30
4,10,2,18,36
4,10,2,19,47
4,10,2,20,61
4,10,2,21,74
4,10,2,22,94
4,10,2,23,95
4,10,2,24,133
4,10,2,25,141
4,10,2,26,146
4,10,2,27,175
4,10,2,28,161
4,10,2,29,147
4,10,2,30,159
4,10,2,31,156
4,10,2,32,111
4,10,2,33,52
4,10,2,34,56
4,10,2,35,56
4,10,2,36,84
4,10,2,37,81
4,10,2,38,101
4,10,2,39,125
4,10,2,40,161
4,10,2,41,152
4,10,2,42,158
4,10,2,43,163
4,10,2,44,175
4,10,2,45,147
4,10,2,46,150
4,10,2,47,102
4,10,2,48,86
4,10,2,49,87
4,10,2,50,94
4,10,2,51,98
4,10,2,52,100
4,10,2,53,98
4,10,2,54,80
4,10,2,55,62
4,10,2,56,67
4,10,2,57,75
4,10,2,58,76
4,10,2,59,69
4,10,2,60,61
4,10,2,61,49
4,10,2,62,59
4,10,2,63,58
4,10,2,64,64
4,10,2,65,46
4,10,2,66,33
4,10,2,67,26
4,10,2,68,22
4,10,2,69,19
4,10,2,70,19
4,10,2,71,20
4,10,3,0,17
4,10,3,1,12
4,10,3,2,18
4,10,3,3,22
4,10,3,4,25
4,10,3,5,14
4,10,3,6,13
4,10,3,7,10
4,10,3,8,14
4,10,3,9,18
4,10,3,10,9
4,10,3,11,8
4,10,3,12,19
4,10,3,13,6
4,10,3,14,17
4,10,3,15,13
4,10,3,16,12
4,10,3,17,20
4,10,3,18,36
4,10,3,19,59
4,10,3,20,59
4,10,3,21,76
4,10,3,22,105
4,10,3,23,105
4,10,3,24,131
4,10,3,25,136
4,10,3,26,139
4,10,3,27,200
4,10,3,28,155
4,10,3,29,209
4,10,3,30,177
4,10,3,31,160
4,10,3,32,143
4,10,3,33,111
4,10,3,34,93
4,10,3,35,60
4,10,3,36,62
4,10,3,37,114
4,10,3,38,123
4,10,3,39,97
4,10,3,40,87
4,10,3,41,140
4,10,3,42,139
4,10,3,43,118
4,10,3,44,118
4,10,3,45,103
4,10,3,46,109
4,10,3,47,93
4,10,3,48,109
4,10,3,49,93
4,10,3,50,90
4,10,3,51,97
4,10,3,52,96
4,10,3,53,92
4,10,3,54,79
4,10,3,55,78
4,10,3,56,72
4,10,3,57,85
4,10,3,58,62
4,10,3,59,41
4,10,3,60,50
4,10,3,61,48
4,10,3,62,42
4,10,3,63,63
4,10,3,64,52
4,10,3,65,50
4,10,3,66,23
4,10,3,67,26
4,10,3,68,25
4,10,3,69,26
4,10,3,70,21
4,10,3,71,16
4,10,4,0,20
4,10,4,1,20
4,10,4,2,16
4,10,4,3,18
4,10,4,4,28
4,10,4,5,13
4,10,4,6,12
4,10,4,7,13
4,10,4,8,19
4,10,4,9,13
4,10,4,10,15
4,10,4,11,11
4,10,4,12,14
4,10,4,13,16
4,10,4,14,9
4,10,4,15,12
4,10,4,16,18
4,10,4,17,30
4,10,4,18,34
4,10,4,19,41
4,10,4,20,90
4,10,4,21,99
4,10,4,22,94
4,10,4,23,111
4,10,4,24,123
4,10,4,25,132
4,10,4,26,171
4,10,4,27,170
4,10,4,28,149
4,10,4,29,108
4,10,4,30,109
4,10,4,31,141
4,10,4,32,139
4,10,4,33,122
4,10,4,34,112
4,10,4,35,106
4,10,4,36,117
4,10,4,37,107
4,10,4,38,134
4,10,4,39,143
4,10,4,40,147
4,10,4,41,154
4,10,4,42,162
4,10,4,43,173
4,10,4,44,149
4,10,4,45,155
4,10,4,46,149
4,10,4,47,134
4,10,4,48,133
4,10,4,49,142
4,10,4,50,170
4,10,4,51,127
4,10,4,52,95
4,10,4,53,111
4,10,4,54,112
4,10,4,55,85
4,10,4,56,94
4,10,4,57,106
4,10,4,58,77
4,10,4,59,98
4,10,4,60,63
4,10,4,61,70
4,10,4,62,65
4,10,4,63,69
4,10,4,64,56
4,10,4,65,48
4,10,4,66,31
4,10,4,67,21
4,10,4,68,25
4,10,4,69,36
4,10,4,70,34
4,10,4,71,15
4,10,5,0,18
4,10,5,1,15
4,10,5,2,17
4,10,5,3,22
4,10,5,4,27
4,10,5,5,23
4,10,5,6,18
4,10,5,7,22
4,10,5,8,22
4,10,5,9,19
4,10,5,10,12
4,10,5,11,7
4,10,5,12,17
4,10,5,13,15
4,10,5,14,14
4,10,5,15,17
4,10,5,16,16
4,10,5,17,25
4,10,5,18,40
4,10,5,19,68
4,10,5,20,87
4,10,5,21,104
4,10,5,22,105
4,10,5,23,121
4,10,5,24,150
4,10,5,25,150
4,10,5,26,157
4,10,5,27,149
4,10,5,28,170
4,10,5,29,104
4,10,5,30,120
4,10,5,31,105
4,10,5,32,153
4,10,5,33,173
4,10,5,34,140
4,10,5,35,80
4,10,5,36,89
4,10,5,37,122
4,10,5,38,150
4,10,5,39,137
4,10,5,40,140
4,10,5,41,145
4,10,5,42,135
4,10,5,43,141
4,10,5,44,184
4,10,5,45,148
4,10,5,46,191
4,10,5,47,169
4,10,5,48,175
4,10,5,49,149
4,10,5,50,176
4,10,5,51,154
4,10,5,52,129
4,10,5,53,108
4,10,5,54,111
4,10,5,55,99
4,10,5,56,99
4,10,5,57,100
4,10,5,58,68
4,10,5,59,83
4,10,5,60,94
4,10,5,61,84
4,10,5,62,90
4,10,5,63,96
4,10,5,64,80
4,10,5,65,53
4,10,5,66,44
4,10,5,67,42
4,10,5,68,34
4,10,5,69,11
4,10,5,70,4
4,10,5,71,20
4,10,6,0,23
4,10,6,1,15
4,10,6,2,26
4,10,6,3,29
4,10,6,4,22
4,10,6,5,12
4,10,6,6,10
4,10,6,7,17
4,10,6,8,22
4,10,6,9,11
4,10,6,10,16
4,10,6,11,11
4,10,6,12,16
4,10,6,13,10
4,10,6,14,16
4,10,6,15,19
4,10,6,16,20
4,10,6,17,36
4,10,6,18,39
4,10,6,19,57
4,10,6,20,73
4,10,6,21,109
4,10,6,22,131
4,10,6,23,127
4,10,6,24,124
4,10,6,25,148
4,10,6,26,129
4,10,6,27,140
4,10,6,28,169
4,10,6,29,162
4,10,6,30,157
4,10,6,31,123
4,10,6,32,91
4,10,6,33,105
4,10,6,34,95
4,10,6,35,109
4,10,6,36,99
4,10,6,37,87
4,10,6,38,92
4,10,6,39,124
4,10,6,40,110
4,10,6,41,105
4,10,6,42,111
4,10,6,43,129
4,10,6,44,129
4,10,6,45,140
4,10,6,46,97
4,10,6,47,113
4,10,6,48,104
4,10,6,49,112
4,10,6,50,95
4,10,6,51,105
4,10,6,52,106
4,10,6,53,100
4,10,6,54,91
4,10,6,55,80
4,10,6,56,62
4,10,6,57,64
4,10,6,58,90
4,10,6,59,125
4,10,6,60,102
4,10,6,61,109
4,10,6,62,79
4,10,6,63,59
4,10,6,64,83
4,10,6,65,43
4,10,6,66,39
4,10,6,67,51
4,10,6,68,31
4,10,6,69,32
4,10,6,70,47
4,10,6,71,20
4,10,7,0,17
4,10,7,1,22
4,10,7,2,26
4,10,7,3,17
4,10,7,4,25
4,10,7,5,20
4,10,7,6,14
4,10,7,7,19
4,10,7,8,19
4,10,7,9,20
4,10,7,10,14
4,10,7,11,16
4,10,7,12,23
4,10,7,13,19
4,10,7,14,9
4,10,7,15,12
4,10,7,16,19
4,10,7,17,30
4,10,7,18,53
4,10,7,19,71
4,10,7,20,71
4,10,7,21,103
4,10,7,22,116
4,10,7,23,119
4,10,7,24,145
4,10,7,25,140
4,10,7,26,130
4,10,7,27,131
4,10,7,28,137
4,10,7,29,140
4,10,7,30,143
4,10,7,31,110
4,10,7,32,89
4,10,7,33,92
4,10,7,34,106
4,10,7,35,106
4,10,7,36,107
4,10,7,37,99
4,10,7,38,116
4,10,7,39,127
4,10,7,40,106
4,10,7,41,132
4,10,7,42,138
4,10,7,43,130
4,10,7,44,143
4,10,7,45,155
4,10,7,46,134
4,10,7,47,169
4,10,7,48,129
4,10,7,49,133
4,10,7,50,134
4,10,7,51,144
4,10,7,52,101
4,10,7,53,130
4,10,7,54,93
4,10,7,55,87
4,10,7,56,85
4,10,7,57,97
4,10,7,58,120
4,10,7,59,102
4,10,7,60,82
4,10,7,61,83
4,10,7,62,75
4,10,7,63,61
4,10,7,64,51
4,10,7,65,27
4,10,7,66,29
4,10,7,67,19
4,10,7,68,38
4,10,7,69,23
4,10,7,70,23
4,10,7,71,49
4,10,8,0,16
4,10,8,1,21
4,10,8,2,13
4,10,8,3,16
4,10,8,4,16
4,10,8,5,13
4,10,8,6,7
4,10,8,7,13
4,10,8,8,10
4,10,8,9,15
4,10,8,10,9
4,10,8,11,10
4,10,8,12,9
4,10,8,13,15
4,10,8,14,11
4,10,8,15,15
4,10,8,16,11
4,10,8,17,17
4,10,8,18,27
4,10,8,19,56
4,10,8,20,69
4,10,8,21,120
4,10,8,22,124
4,10,8,23,149
4,10,8,24,137
4,10,8,25,152
4,10,8,26,145
4,10,8,27,148
4,10,8,28,137
4,10,8,29,120
4,10,8,30,96
4,10,8,31,88
4,10,8,32,96
4,10,8,33,71
4,10,8,34,87
4,10,8,35,98
4,10,8,36,83
4,10,8,37,83
4,10,8,38,91
4,10,8,39,97
4,10,8,40,104
4,10,8,41,98
4,10,8,42,95
4,10,8,43,106
4,10,8,44,97
4,10,8,45,117
4,10,8,46,85
4,10,8,47,99
4,10,8,48,110
4,10,8,49,107
4,10,8,50,111
4,10,8,51,99
4,10,8,52,106
4,10,8,53,99
4,10,8,54,72
4,10,8,55,66
4,10,8,56,52
4,10,8,57,50
4,10,8,58,51
4,10,8,59,55
4,10,8,60,32
4,10,8,61,38
4,10,8,62,42
4,10,8,63,28
4,10,8,64,29
4,10,8,65,26
4,10,8,66,21
4,10,8,67,14
4,10,8,68,13
4,10,8,69,14
4,10,8,70,9
4,10,9,71,13
4,10,9,0,13
4,10,9,1,14
4,10,9,2,12
4,10,9,3,19
4,10,9,4,15
4,10,9,5,13
4,10,9,6,9
4,10,9,7,11
4,10,9,8,15
4,10,9,9,12
4,10,9,10,16
4,10,9,11,9
4,10,9,12,8
4,10,9,13,22
4,10,9,14,15
4,10,9,15,18
4,10,9,16,10
4,10,9,17,21
4,10,9,18,21
4,10,9,19,46
4,10,9,20,75
4,10,9,21,107
4,10,9,22,109
4,10,9,23,110
4,10,9,24,136
4,10,9,25,156
4,10,9,26,145
4,10,9,27,128
4,10,9,28,122
4,10,9,29,97
4,10,9,30,100
4,10,9,31,89
4,10,9,32,106
4,10,9,33,116
4,10,9,34,100
4,10,9,35,74
4,10,9,36,83
4,10,9,37,86
4,10,9,38,106
4,10,9,39,104
4,10,9,40,84
4,10,9,41,109
4,10,9,42,106
4,10,9,43,92
4,10,9,44,111
4,10,9,45,104
4,10,9,46,119
4,10,9,47,113
4,10,9,48,110
4,10,9,49,118
4,10,9,50,132
4,10,9,51,113
4,10,9,52,99
4,10,9,53,98
4,10,9,54,88
4,10,9,55,62
4,10,9,56,64
4,10,9,57,46
4,10,9,58,44
4,10,9,59,54
4,10,9,60,25
4,10,9,61,56
4,10,9,62,39
4,10,9,63,35
4,10,9,64,29
4,10,9,65,34
4,10,9,66,20
4,10,9,67,16
4,10,9,68,20
4,10,9,69,5
4,10,9,70,5
4,10,9,71,11
4,10,10,0,22
4,10,10,1,21
4,10,10,2,11
4,10,10,3,19
4,10,10,4,23
4,10,10,5,16
4,10,10,6,11
4,10,10,7,11
4,10,10,8,12
4,10,10,9,17
4,10,10,10,12
4,10,10,11,12
4,10,10,12,12
4,10,10,13,14
4,10,10,14,11
4,10,10,15,13
4,10,10,16,13
4,10,10,17,34
4,10,10,18,25
4,10,10,19,60
4,10,10,20,68
4,10,10,21,123
4,10,10,22,136
4,10,10,23,151
4,10,10,24,153
4,10,10,25,150
4,10,10,26,135
4,10,10,27,141
4,10,10,28,153
4,10,10,29,114
4,10,10,30,94
4,10,10,31,111
4,10,10,32,112
4,10,10,33,99
4,10,10,34,68
4,10,10,35,83
4,10,10,36,106
4,10,10,37,102
4,10,10,38,105
4,10,10,39,108
4,10,10,40,100
4,10,10,41,96
4,10,10,42,97
4,10,10,43,96
4,10,10,44,74
4,10,10,45,116
4,10,10,46,99
4,10,10,47,119
4,10,10,48,110
4,10,10,49,111
4,10,10,50,102
4,10,10,51,110
4,10,10,52,121
4,10,10,53,88
4,10,10,54,71
4,10,10,55,79
4,10,10,56,64
4,10,10,57,32
4,10,10,58,69
4,10,10,59,58
4,10,10,60,53
4,10,10,61,59
4,10,10,62,40
4,10,10,63,36
4,10,10,64,16
4,10,10,65,32
4,10,10,66,19
4,10,10,67,19
4,10,10,68,24
4,10,10,69,22
4,10,10,70,24
4,10,10,71,9
4,10,11,0,18
4,10,11,1,19
4,10,11,2,16
4,10,11,3,23
4,10,11,4,18
4,10,11,5,10
4,10,11,6,15
4,10,11,7,15
4,10,11,8,13
4,10,11,9,11
4,10,11,10,9
4,10,11,11,4
4,10,11,12,14
4,10,11,13,15
4,10,11,14,14
4,10,11,15,15
4,10,11,16,24
4,10,11,17,23
4,10,11,18,28
4,10,11,19,44
4,10,11,20,92
4,10,11,21,101
4,10,11,22,126
4,10,11,23,147
4,10,11,24,168
4,10,11,25,136
4,10,11,26,172
4,10,11,27,141
4,10,11,28,122
4,10,11,29,122
4,10,11,30,107
4,10,11,31,99
4,10,11,32,111
4,10,11,33,90
4,10,11,34,91
4,10,11,35,93
4,10,11,36,76
4,10,11,37,110
4,10,11,38,92
4,10,11,39,86
4,10,11,40,84
4,10,11,41,80
4,10,11,42,86
4,10,11,43,98
4,10,11,44,98
4,10,11,45,106
4,10,11,46,105
4,10,11,47,101
4,10,11,48,111
4,10,11,49,120
4,10,11,50,121
4,10,11,51,114
4,10,11,52,118
4,10,11,53,111
4,10,11,54,105
4,10,11,55,72
4,10,11,56,60
4,10,11,57,46
4,10,11,58,69
4,10,11,59,62
4,10,11,60,38
4,10,11,61,49
4,10,11,62,38
4,10,11,63,34
4,10,11,64,36
4,10,11,65,36
4,10,11,66,25
4,10,11,67,20
4,10,11,68,16
4,10,11,69,13
4,10,11,70,10
4,10,11,71,15
4,10,12,0,18
4,10,12,1,12
4,10,12,2,21
4,10,12,3,18
4,10,12,4,20
4,10,12,5,15
4,10,12,6,14
4,10,12,7,15
4,10,12,8,12
4,10,12,9,8
4,10,12,10,18
4,10,12,11,10
4,10,12,12,11
4,10,12,13,11
4,10,12,14,14
4,10,12,15,21
4,10,12,16,10
4,10,12,17,27
4,10,12,18,33
4,10,12,19,50
4,10,12,20,81
4,10,12,21,101
4,10,12,22,115
4,10,12,23,153
4,10,12,24,151
4,10,12,25,146
4,10,12,26,160
4,10,12,27,146
4,10,12,28,107
4,10,12,29,112
4,10,12,30,97
4,10,12,31,114
4,10,12,32,98
4,10,12,33,84
4,10,12,34,90
4,10,12,35,102
4,10,12,36,83
4,10,12,37,83
4,10,12,38,101
4,10,12,39,109
4,10,12,40,103
4,10,12,41,104
4,10,12,42,92
4,10,12,43,132
4,10,12,44,101
4,10,12,45,107
4,10,12,46,110
4,10,12,47,110
4,10,12,48,111
4,10,12,49,104
4,10,12,50,114
4,10,12,51,111
4,10,12,52,139
4,10,12,53,99
4,10,12,54,89
4,10,12,55,91
4,10,12,56,50
4,10,12,57,49
4,10,12,58,40
4,10,12,59,60
4,10,12,60,34
4,10,12,61,30
4,10,12,62,38
4,10,12,63,41
4,10,12,64,33
4,10,12,65,24
4,10,12,66,26
4,10,12,67,22
4,10,12,68,10
4,10,12,69,11
4,10,12,70,9
4,10,12,71,13
4,10,13,0,13
4,10,13,1,14
4,10,13,2,13
4,10,13,3,17
4,10,13,4,22
4,10,13,5,13
4,10,13,6,17
4,10,13,7,11
4,10,13,8,13
4,10,13,9,11
4,10,13,10,10
4,10,13,11,13
4,10,13,12,16
4,10,13,13,10
4,10,13,14,10
4,10,13,15,12
4,10,13,16,16
4,10,13,17,20
4,10,13,18,31
4,10,13,19,38
4,10,13,20,72
4,10,13,21,110
4,10,13,22,134
4,10,13,23,145
4,10,13,24,162
4,10,13,25,157
4,10,13,26,148
4,10,13,27,148
4,10,13,28,140
4,10,13,29,131
4,10,13,30,142
4,10,13,31,116
4,10,13,32,100
4,10,13,33,99
4,10,13,34,106
4,10,13,35,91
4,10,13,36,95
4,10,13,37,107
4,10,13,38,117
4,10,13,39,127
4,10,13,40,126
4,10,13,41,103
4,10,13,42,110
4,10,13,43,138
4,10,13,44,96
4,10,13,45,97
4,10,13,46,117
4,10,13,47,134
4,10,13,48,110
4,10,13,49,122
4,10,13,50,149
4,10,13,51,114
4,10,13,52,123
4,10,13,53,113
4,10,13,54,89
4,10,13,55,70
4,10,13,56,64
4,10,13,57,49
4,10,13,58,51
4,10,13,59,51
4,10,13,60,65
4,10,13,61,47
4,10,13,62,34
4,10,13,63,37
4,10,13,64,31
4,10,13,65,27
4,10,13,66,23
4,10,13,67,22
4,10,13,68,17
4,10,13,69,4
4,10,13,70,15
4,10,13,71,16
4,10,14,0,16
4,10,14,1,16
4,10,14,2,18
4,10,14,3,22
4,10,14,4,16
4,10,14,5,15
4,10,14,6,12
4,10,14,7,14
4,10,14,8,16
4,10,14,9,13
4,10,14,10,12
4,10,14,11,7
4,10,14,12,11
4,10,14,13,13
4,10,14,14,14
4,10,14,15,15
4,10,14,16,16
4,10,14,17,18
4,10,14,18,19
4,10,14,19,38
4,10,14,20,78
4,10,14,21,93
4,10,14,22,126
4,10,14,23,152
4,10,14,24,158
4,10,14,25,180
4,10,14,26,146
4,10,14,27,161
4,10,14,28,140
4,10,14,29,129
4,10,14,30,132
4,10,14,31,140
4,10,14,32,133
4,10,14,33,124
4,10,14,34,97
4,10,14,35,93
4,10,14,36,99
4,10,14,37,95
4,10,14,38,105
4,10,14,39,124
4,10,14,40,108
4,10,14,41,111
4,10,14,42,121
4,10,14,43,94
4,10,14,44,130
4,10,14,45,140
4,10,14,46,138
4,10,14,47,137
4,10,14,48,139
4,10,14,49,135
4,10,14,50,148
4,10,14,51,146
4,10,14,52,122
4,10,14,53,112
4,10,14,54,74
4,10,14,55,68
4,10,14,56,57
4,10,14,57,65
4,10,14,58,79
4,10,14,59,57
4,10,14,60,53
4,10,14,61,47
4,10,14,62,53
4,10,14,63,40
4,10,14,64,31
4,10,14,65,35
4,10,14,66,37
4,10,14,67,22
4,10,14,68,20
4,10,14,69,19
4,10,14,70,16
4,10,14,71,8
4,10,15,0,14
4,10,15,1,17
4,10,15,2,16
4,10,15,3,24
4,10,15,4,22
4,10,15,5,12
4,10,15,6,13
4,10,15,7,21
4,10,15,8,11
4,10,15,9,10
4,10,15,10,15
4,10,15,11,12
4,10,15,12,14
4,10,15,13,12
4,10,15,14,17
4,10,15,15,18
4,10,15,16,10
4,10,15,17,22
4,10,15,18,19
4,10,15,19,42
4,10,15,20,80
4,10,15,21,103
4,10,15,22,107
4,10,15,23,92
4,10,15,24,105
4,10,15,25,97
4,10,15,26,128
4,10,15,27,127
4,10,15,28,115
4,10,15,29,121
4,10,15,30,119
4,10,15,31,135
4,10,15,32,94
4,10,15,33,122
4,10,15,34,103
4,10,15,35,109
4,10,15,36,89
4,10,15,37,104
4,10,15,38,102
4,10,15,39,110
4,10,15,40,128
4,10,15,41,135
4,10,15,42,108
4,10,15,43,114
4,10,15,44,118
4,10,15,45,109
4,10,15,46,159
4,10,15,47,127
4,10,15,48,137
4,10,15,49,125
4,10,15,50,124
4,10,15,51,105
4,10,15,52,127
4,10,15,53,104
4,10,15,54,82
4,10,15,55,70
4,10,15,56,62
4,10,15,57,64
4,10,15,58,67
4,10,15,59,73
4,10,15,60,55
4,10,15,61,48
4,10,15,62,53
4,10,15,63,45
4,10,15,64,42
4,10,15,65,31
4,10,15,66,22
4,10,15,67,22
4,10,15,68,20
4,10,15,69,9
4,10,15,70,9
4,10,15,71,13
4,10,16,0,24
4,10,16,1,18
4,10,16,2,20
4,10,16,3,19
4,10,16,4,19
4,10,16,5,17
4,10,16,6,10
4,10,16,7,12
4,10,16,8,19
4,10,16,9,9
4,10,16,10,14
4,10,16,11,12
4,10,16,12,11
4,10,16,13,14
4,10,16,14,17
4,10,16,15,8
4,10,16,16,13
4,10,16,17,12
4,10,16,18,28
4,10,16,19,39
4,10,16,20,62
4,10,16,21,65
4,10,16,22,78
4,10,16,23,74
4,10,16,24,85
4,10,16,25,114
4,10,16,26,102
4,10,16,27,105
4,10,16,28,94
4,10,16,29,72
4,10,16,30,102
4,10,16,31,69
4,10,16,32,68
4,10,16,33,53
4,10,16,34,58
4,10,16,35,93
4,10,16,36,96
4,10,16,37,92
4,10,16,38,104
4,10,16,39,114
4,10,16,40,120
4,10,16,41,126
4,10,16,42,126
4,10,16,43,125
4,10,16,44,143
4,10,16,45,138
4,10,16,46,109
4,10,16,47,109
4,10,16,48,144
4,10,16,49,127
4,10,16,50,133
4,10,16,51,132
4,10,16,52,116
4,10,16,53,120
4,10,16,54,105
4,10,16,55,93
4,10,16,56,80
4,10,16,57,81
4,10,16,58,74
4,10,16,59,76
4,10,16,60,59
4,10,16,61,56
4,10,16,62,50
4,10,16,63,42
4,10,16,64,39
4,10,16,65,32
4,10,16,66,31
4,10,16,67,26
4,10,16,68,16
4,10,16,69,17
4,10,16,70,21
4,10,16,71,17
4,10,17,0,17
4,10,17,1,21
4,10,17,2,18
4,10,17,3,23
4,10,17,4,19
4,10,17,5,10
4,10,17,6,11
4,10,17,7,14
4,10,17,8,13
4,10,17,9,16
4,10,17,10,15
4,10,17,11,7
4,10,17,12,15
4,10,17,13,12
4,10,17,14,11
4,10,17,15,14
4,10,17,16,15
4,10,17,17,23
4,10,17,18,40
4,10,17,19,59
4,10,17,20,95
4,10,17,21,145
4,10,17,22,162
4,10,17,23,165
4,10,17,24,175
4,10,17,25,182
4,10,17,26,180
4,10,17,27,138
4,10,17,28,150
4,10,17,29,117
4,10,17,30,127
4,10,17,31,108
4,10,17,32,86
4,10,17,33,102
4,10,17,34,89
4,10,17,35,88
4,10,17,36,89
4,10,17,37,78
4,10,17,38,90
4,10,17,39,108
4,10,17,40,93
4,10,17,41,95
4,10,17,42,114
4,10,17,43,118
4,10,17,44,85
4,10,17,45,117
4,10,17,46,105
4,10,17,47,108
4,10,17,48,114
4,10,17,49,112
4,10,17,50,96
4,10,17,51,140
4,10,17,52,132
4,10,17,53,113
4,10,17,54,90
4,10,17,55,93
4,10,17,56,65
4,10,17,57,51
4,10,17,58,46
4,10,17,59,53
4,10,17,60,46
4,10,17,61,45
4,10,17,62,39
4,10,17,63,37
4,10,17,64,31
4,10,17,65,26
4,10,17,66,17
4,10,17,67,20
4,10,17,68,19
4,10,17,69,2
4,10,17,70,8
4,10,17,71,15
5,9,19,0,181
5,9,19,1,112
5,9,19,2,93
5,9,19,3,4
5,9,19,4,5
5,9,19,5,4
5,9,19,6,5
5,9,19,7,4
5,9,19,8,5
5,9,19,9,5
5,9,19,10,3
5,9,19,11,10
5,9,19,12,4
5,9,19,13,7
5,9,19,14,3
5,9,19,15,11
5,9,19,16,7
5,9,19,17,13
5,9,19,18,30
5,9,19,19,38
5,9,19,20,65
5,9,19,21,67
5,9,19,22,71
5,9,19,23,103
5,9,19,24,118
5,9,19,25,168
5,9,19,26,161
5,9,19,27,145
5,9,19,28,125
5,9,19,29,116
5,9,19,30,117
5,9,19,31,87
5,9,19,32,85
5,9,19,33,73
5,9,19,34,72
